id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
122044,Female,Loyal Customer,39,Business travel,Business,2923,3,5,4,5,4,3,3,2,2,2,3,3,2,4,0,6.0,neutral or dissatisfied
28105,Female,Loyal Customer,39,Business travel,Business,2838,4,4,4,4,2,1,5,4,4,4,4,1,4,3,0,0.0,satisfied
48130,Female,Loyal Customer,36,Business travel,Business,3169,1,1,1,1,4,2,5,4,4,4,4,5,4,2,0,0.0,satisfied
19153,Female,Loyal Customer,36,Business travel,Business,3065,4,4,4,4,2,1,2,4,4,4,4,4,4,3,0,27.0,satisfied
129748,Male,Loyal Customer,15,Business travel,Business,337,5,5,5,5,5,5,5,5,4,1,3,1,4,5,0,0.0,satisfied
39931,Male,disloyal Customer,37,Business travel,Business,1086,2,2,2,3,1,2,2,1,4,5,4,3,3,1,12,0.0,neutral or dissatisfied
37476,Female,Loyal Customer,48,Business travel,Eco,950,1,3,3,3,1,4,4,1,1,1,1,1,1,1,78,65.0,neutral or dissatisfied
68443,Female,Loyal Customer,39,Business travel,Business,2853,3,1,1,1,4,4,3,3,3,3,3,3,3,3,9,15.0,neutral or dissatisfied
117756,Female,Loyal Customer,45,Business travel,Eco,1670,4,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0,neutral or dissatisfied
70972,Male,Loyal Customer,46,Business travel,Business,802,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
109276,Female,Loyal Customer,43,Business travel,Business,1072,4,4,4,4,4,4,4,4,4,4,4,3,4,4,37,12.0,satisfied
50360,Female,Loyal Customer,55,Business travel,Eco,250,4,5,5,5,1,1,1,4,4,4,4,5,4,2,6,0.0,satisfied
30378,Female,Loyal Customer,28,Business travel,Eco,641,2,4,4,4,2,2,2,2,1,3,3,2,3,2,12,21.0,neutral or dissatisfied
84717,Female,Loyal Customer,50,Personal Travel,Business,516,2,3,2,3,2,4,4,4,4,2,4,3,4,2,0,0.0,neutral or dissatisfied
73930,Male,disloyal Customer,8,Business travel,Eco,2342,3,3,3,3,2,3,2,2,1,4,2,3,3,2,0,0.0,neutral or dissatisfied
36517,Male,Loyal Customer,26,Business travel,Business,2640,4,4,4,4,5,5,5,5,5,4,3,2,4,5,16,44.0,satisfied
2084,Male,Loyal Customer,15,Personal Travel,Eco,785,1,5,1,5,1,1,4,1,5,5,4,5,4,1,0,0.0,neutral or dissatisfied
58595,Female,Loyal Customer,36,Business travel,Eco,334,5,1,1,1,5,5,5,5,3,3,2,4,2,5,5,0.0,satisfied
107684,Female,disloyal Customer,68,Business travel,Eco,251,3,2,3,3,3,3,2,3,2,2,3,3,3,3,0,0.0,neutral or dissatisfied
75940,Male,Loyal Customer,46,Business travel,Business,1572,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
73572,Male,Loyal Customer,42,Business travel,Business,2476,3,3,3,3,3,5,4,4,4,4,4,3,4,5,27,44.0,satisfied
34730,Male,disloyal Customer,49,Business travel,Eco,264,4,1,4,4,5,4,4,5,1,3,3,1,3,5,51,51.0,neutral or dissatisfied
98157,Female,disloyal Customer,26,Business travel,Eco,562,4,4,4,3,2,4,2,2,1,2,4,2,3,2,17,15.0,neutral or dissatisfied
92436,Male,Loyal Customer,48,Business travel,Business,1947,4,4,4,4,3,4,5,5,5,5,5,4,5,4,10,2.0,satisfied
102713,Female,Loyal Customer,61,Business travel,Eco,255,4,3,3,3,3,1,1,4,4,4,4,2,4,3,18,7.0,satisfied
99911,Male,disloyal Customer,36,Business travel,Eco,1028,2,2,2,3,2,2,2,2,3,2,3,4,3,2,0,0.0,neutral or dissatisfied
24275,Male,Loyal Customer,20,Personal Travel,Eco,147,3,5,3,3,2,3,2,2,3,5,5,5,4,2,0,0.0,neutral or dissatisfied
75935,Male,Loyal Customer,41,Business travel,Business,1572,4,4,4,4,5,5,5,4,4,4,4,3,4,5,3,1.0,satisfied
129349,Male,Loyal Customer,60,Personal Travel,Eco,2586,3,5,3,2,2,3,2,2,5,3,4,4,1,2,0,0.0,neutral or dissatisfied
512,Male,disloyal Customer,36,Business travel,Business,247,2,2,2,2,4,2,4,4,3,4,5,4,4,4,15,32.0,neutral or dissatisfied
63833,Male,Loyal Customer,46,Business travel,Business,1172,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,26.0,satisfied
129845,Female,Loyal Customer,47,Personal Travel,Eco,421,3,3,3,3,2,3,3,5,5,3,5,3,5,3,0,0.0,neutral or dissatisfied
39674,Male,Loyal Customer,39,Business travel,Eco,612,4,5,2,5,4,4,4,4,5,3,3,3,5,4,0,3.0,satisfied
5446,Male,Loyal Customer,38,Business travel,Business,265,5,5,5,5,2,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
79751,Male,Loyal Customer,24,Personal Travel,Eco Plus,762,3,4,3,2,3,3,3,3,4,4,5,5,4,3,0,0.0,neutral or dissatisfied
91998,Male,Loyal Customer,19,Personal Travel,Eco,236,3,3,0,3,1,0,1,1,2,3,4,2,3,1,0,0.0,neutral or dissatisfied
126868,Female,Loyal Customer,14,Personal Travel,Eco,2077,4,0,4,3,3,4,3,3,5,2,5,4,5,3,0,14.0,neutral or dissatisfied
4982,Male,disloyal Customer,18,Business travel,Eco,502,1,2,1,3,1,4,4,3,1,4,3,4,2,4,148,155.0,neutral or dissatisfied
121334,Male,Loyal Customer,52,Business travel,Business,430,2,1,1,1,3,3,4,2,2,2,2,4,2,1,124,108.0,neutral or dissatisfied
16306,Male,disloyal Customer,21,Business travel,Eco,628,2,4,2,4,1,2,1,1,1,4,1,4,2,1,0,5.0,neutral or dissatisfied
125832,Female,Loyal Customer,40,Business travel,Business,920,1,1,1,1,2,5,4,4,4,4,4,5,4,5,10,3.0,satisfied
27115,Male,Loyal Customer,20,Personal Travel,Business,2677,5,2,5,3,5,5,5,3,3,2,2,5,1,5,7,53.0,satisfied
122135,Male,disloyal Customer,37,Business travel,Business,144,4,4,4,5,1,4,1,1,4,5,5,3,4,1,0,0.0,satisfied
34840,Male,Loyal Customer,64,Personal Travel,Eco Plus,301,2,3,2,3,5,2,5,5,3,2,3,4,4,5,0,0.0,neutral or dissatisfied
83216,Male,Loyal Customer,57,Business travel,Business,2079,4,1,1,1,2,4,3,4,4,4,4,4,4,4,30,13.0,neutral or dissatisfied
78791,Male,disloyal Customer,55,Business travel,Eco,154,1,1,2,2,1,2,1,1,3,2,1,2,1,1,13,22.0,neutral or dissatisfied
70450,Female,Loyal Customer,55,Business travel,Business,3151,3,3,3,3,4,5,5,4,4,4,5,5,4,3,0,0.0,satisfied
111963,Female,Loyal Customer,26,Business travel,Business,3717,2,2,4,2,4,4,4,4,5,3,4,5,4,4,13,17.0,satisfied
74645,Male,Loyal Customer,35,Personal Travel,Eco,1431,4,5,4,5,5,4,5,5,5,5,4,4,5,5,107,97.0,neutral or dissatisfied
16573,Male,Loyal Customer,32,Business travel,Business,872,3,3,3,3,4,4,4,4,1,1,5,1,5,4,0,0.0,satisfied
94837,Female,Loyal Customer,61,Business travel,Eco,187,2,4,4,4,5,4,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
94666,Female,Loyal Customer,32,Business travel,Business,562,2,2,2,2,4,4,4,4,5,4,5,4,5,4,0,0.0,satisfied
95904,Male,Loyal Customer,53,Personal Travel,Eco,580,3,1,3,4,5,3,5,5,4,1,4,2,4,5,50,49.0,neutral or dissatisfied
127305,Male,Loyal Customer,40,Business travel,Business,1979,2,2,2,2,5,5,5,2,2,2,2,4,2,3,4,0.0,satisfied
23330,Female,Loyal Customer,50,Business travel,Business,1825,1,1,1,1,4,1,5,5,5,5,3,3,5,4,0,0.0,satisfied
16535,Female,Loyal Customer,54,Personal Travel,Eco,209,1,2,1,3,3,4,3,5,5,1,5,4,5,2,26,19.0,neutral or dissatisfied
85376,Female,Loyal Customer,30,Business travel,Business,3563,5,5,5,5,4,4,4,4,4,2,4,5,5,4,0,20.0,satisfied
16246,Male,Loyal Customer,34,Business travel,Business,2010,1,1,1,1,1,3,3,1,1,1,1,2,1,3,8,0.0,neutral or dissatisfied
65794,Female,disloyal Customer,27,Business travel,Business,1389,3,3,3,3,4,3,4,4,5,3,5,3,4,4,0,0.0,neutral or dissatisfied
11682,Female,Loyal Customer,68,Personal Travel,Business,175,4,3,4,5,4,1,4,3,3,4,5,4,3,3,0,1.0,neutral or dissatisfied
30584,Female,Loyal Customer,40,Personal Travel,Eco,628,2,4,2,5,4,2,4,4,4,5,4,5,5,4,0,0.0,neutral or dissatisfied
61572,Female,Loyal Customer,46,Business travel,Business,1635,1,1,3,1,5,5,4,4,4,4,4,5,4,4,16,0.0,satisfied
123060,Male,Loyal Customer,15,Business travel,Business,3300,5,1,5,5,4,4,4,4,3,3,5,5,4,4,0,0.0,satisfied
88510,Male,Loyal Customer,38,Business travel,Eco,404,3,4,4,4,3,4,3,3,2,5,5,2,1,3,1,14.0,satisfied
35846,Male,Loyal Customer,53,Business travel,Eco,1065,4,5,5,5,3,4,3,3,5,1,2,2,5,3,0,4.0,satisfied
90893,Male,Loyal Customer,25,Business travel,Business,250,2,3,3,3,2,2,2,2,3,1,4,1,3,2,0,0.0,neutral or dissatisfied
91595,Male,Loyal Customer,11,Personal Travel,Business,1184,3,5,3,3,4,3,4,4,3,4,5,5,4,4,0,0.0,neutral or dissatisfied
9901,Male,Loyal Customer,42,Business travel,Business,2979,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
20184,Female,Loyal Customer,42,Business travel,Eco Plus,403,4,1,1,1,1,5,2,4,4,4,4,3,4,2,50,72.0,satisfied
67132,Male,Loyal Customer,39,Business travel,Eco,985,2,3,3,3,2,2,2,2,2,2,2,3,3,2,21,29.0,neutral or dissatisfied
73088,Female,Loyal Customer,70,Personal Travel,Eco,1085,2,4,2,3,3,5,4,1,1,2,2,5,1,4,0,0.0,neutral or dissatisfied
18393,Female,Loyal Customer,55,Business travel,Eco,378,4,2,2,2,3,3,2,4,4,4,4,5,4,3,0,0.0,satisfied
61905,Male,Loyal Customer,32,Business travel,Business,2515,2,2,2,2,5,5,5,5,3,5,5,3,4,5,3,5.0,satisfied
65283,Female,Loyal Customer,12,Personal Travel,Eco Plus,247,3,2,3,3,1,3,1,1,4,5,4,3,4,1,11,13.0,neutral or dissatisfied
94507,Female,Loyal Customer,33,Business travel,Business,1966,5,5,4,5,4,4,5,4,4,4,4,4,4,4,10,10.0,satisfied
27768,Female,disloyal Customer,27,Business travel,Eco,1448,2,3,3,4,2,2,2,2,1,2,4,1,4,2,0,0.0,neutral or dissatisfied
42230,Female,Loyal Customer,30,Business travel,Business,834,2,1,5,1,2,2,2,2,2,3,3,3,4,2,44,77.0,neutral or dissatisfied
29315,Female,Loyal Customer,32,Personal Travel,Eco,933,3,3,3,4,1,3,1,1,2,2,4,4,4,1,0,0.0,neutral or dissatisfied
54218,Male,disloyal Customer,20,Business travel,Business,1222,5,4,5,2,1,5,5,1,3,3,4,4,4,1,5,15.0,satisfied
76041,Male,Loyal Customer,42,Business travel,Business,669,1,1,1,1,3,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
8370,Male,Loyal Customer,43,Business travel,Business,773,3,4,3,3,3,5,4,5,5,5,5,4,5,4,15,18.0,satisfied
67347,Male,Loyal Customer,38,Personal Travel,Eco,1471,3,4,3,2,3,3,3,3,3,4,4,5,4,3,0,0.0,neutral or dissatisfied
110194,Male,Loyal Customer,28,Personal Travel,Eco,882,3,5,3,3,4,3,3,4,4,5,5,4,5,4,62,66.0,neutral or dissatisfied
42878,Female,Loyal Customer,36,Personal Travel,Eco,867,2,3,2,1,4,2,4,4,4,5,2,3,4,4,0,6.0,neutral or dissatisfied
56576,Female,Loyal Customer,43,Business travel,Business,997,4,3,4,4,4,5,4,3,3,3,3,3,3,4,0,0.0,satisfied
24661,Female,Loyal Customer,60,Personal Travel,Eco,834,4,2,4,3,5,3,4,4,4,4,4,2,4,4,0,0.0,neutral or dissatisfied
129500,Female,Loyal Customer,46,Business travel,Business,1846,2,2,2,2,2,4,5,4,4,4,4,4,4,3,80,73.0,satisfied
77818,Female,Loyal Customer,40,Personal Travel,Eco,1282,2,4,1,1,2,1,2,2,3,3,5,5,5,2,19,2.0,neutral or dissatisfied
110717,Female,Loyal Customer,55,Personal Travel,Business,990,4,4,4,2,4,4,4,4,4,4,4,4,4,5,0,1.0,neutral or dissatisfied
128597,Male,Loyal Customer,45,Personal Travel,Business,679,1,4,1,3,3,4,4,3,3,1,3,1,3,1,0,0.0,neutral or dissatisfied
94933,Female,disloyal Customer,24,Business travel,Eco,319,2,2,2,4,2,2,2,2,1,5,4,1,3,2,17,16.0,neutral or dissatisfied
61366,Female,Loyal Customer,43,Business travel,Business,2232,2,2,2,2,4,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
68013,Female,Loyal Customer,47,Business travel,Business,2886,4,4,4,4,3,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
72124,Female,Loyal Customer,46,Business travel,Business,2240,2,2,2,2,3,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
115,Female,disloyal Customer,12,Business travel,Business,562,3,2,3,3,2,3,2,2,3,4,3,3,3,2,11,25.0,neutral or dissatisfied
349,Female,Loyal Customer,33,Personal Travel,Eco,821,3,3,4,4,4,4,4,4,4,5,3,3,3,4,0,0.0,neutral or dissatisfied
43600,Female,Loyal Customer,47,Business travel,Business,190,1,1,1,1,2,1,1,5,5,5,4,1,5,4,0,0.0,satisfied
44092,Male,Loyal Customer,45,Business travel,Eco,257,4,3,3,3,3,4,3,3,1,3,3,3,4,3,1,5.0,satisfied
52063,Female,Loyal Customer,44,Business travel,Eco,438,5,1,2,1,4,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
31723,Male,Loyal Customer,16,Personal Travel,Eco,967,1,2,1,4,1,1,1,1,2,2,4,3,4,1,0,0.0,neutral or dissatisfied
81753,Female,Loyal Customer,44,Business travel,Business,2521,5,5,5,5,5,4,4,5,5,5,5,4,5,3,37,47.0,satisfied
7623,Male,Loyal Customer,42,Business travel,Business,641,5,5,5,5,2,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
2746,Female,Loyal Customer,33,Business travel,Business,772,4,4,2,4,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
771,Male,Loyal Customer,44,Business travel,Business,312,3,3,5,3,3,5,5,5,5,5,5,3,5,3,0,0.0,satisfied
65399,Male,Loyal Customer,61,Personal Travel,Eco,432,3,1,3,1,5,3,5,5,3,5,2,4,1,5,0,0.0,neutral or dissatisfied
91299,Female,Loyal Customer,53,Business travel,Eco Plus,404,3,5,4,5,1,3,3,3,3,3,3,1,3,2,18,37.0,neutral or dissatisfied
11983,Male,Loyal Customer,55,Business travel,Eco,643,4,3,4,3,4,4,4,4,4,2,1,5,4,4,1,1.0,satisfied
88590,Male,Loyal Customer,47,Personal Travel,Eco,406,3,4,3,5,4,3,4,4,3,2,5,2,2,4,0,0.0,neutral or dissatisfied
62286,Male,Loyal Customer,49,Business travel,Business,236,1,1,1,1,5,5,5,4,4,5,4,3,4,3,0,0.0,satisfied
114926,Female,Loyal Customer,58,Business travel,Business,2249,5,5,5,5,5,5,5,4,4,4,4,4,4,4,13,8.0,satisfied
118604,Male,Loyal Customer,38,Business travel,Eco,647,2,3,3,3,2,2,2,2,2,5,3,1,3,2,0,0.0,neutral or dissatisfied
90731,Female,Loyal Customer,42,Business travel,Business,404,2,2,3,2,4,5,4,3,3,4,3,3,3,5,0,0.0,satisfied
84547,Female,Loyal Customer,12,Personal Travel,Eco,2504,4,5,5,3,5,5,5,5,3,2,5,4,1,5,1,0.0,neutral or dissatisfied
30015,Female,disloyal Customer,49,Business travel,Eco,1192,3,3,3,3,4,3,4,4,2,2,3,1,4,4,11,18.0,neutral or dissatisfied
83281,Male,Loyal Customer,44,Personal Travel,Eco,1979,3,3,3,4,3,3,3,5,5,4,5,3,2,3,164,152.0,neutral or dissatisfied
57457,Female,Loyal Customer,48,Business travel,Business,3895,3,5,5,5,5,4,4,3,3,3,3,3,3,4,13,18.0,neutral or dissatisfied
13261,Female,Loyal Customer,24,Business travel,Eco,257,3,1,1,1,3,3,4,3,3,2,3,4,4,3,0,0.0,neutral or dissatisfied
95344,Female,disloyal Customer,64,Personal Travel,Eco,239,1,5,1,3,3,1,3,3,4,4,5,4,5,3,0,0.0,neutral or dissatisfied
85517,Female,Loyal Customer,30,Business travel,Eco Plus,152,3,1,4,4,3,3,3,3,3,1,4,2,4,3,0,0.0,neutral or dissatisfied
97035,Female,disloyal Customer,22,Business travel,Business,1129,0,0,0,3,5,0,5,5,3,2,5,5,4,5,50,36.0,satisfied
70621,Female,Loyal Customer,15,Business travel,Business,2152,3,4,4,4,3,3,3,3,2,5,4,4,3,3,12,6.0,neutral or dissatisfied
75214,Male,Loyal Customer,29,Business travel,Eco,1846,2,1,1,1,2,2,2,2,3,2,2,3,3,2,0,4.0,neutral or dissatisfied
21653,Female,Loyal Customer,59,Business travel,Business,746,1,1,1,1,4,4,4,4,4,4,4,5,4,3,53,63.0,satisfied
104563,Female,Loyal Customer,31,Business travel,Business,369,1,5,5,5,1,1,1,1,3,3,3,3,3,1,0,0.0,neutral or dissatisfied
74837,Female,Loyal Customer,30,Business travel,Business,1797,4,3,3,3,4,4,4,4,3,3,4,3,3,4,0,0.0,neutral or dissatisfied
129370,Female,Loyal Customer,57,Business travel,Business,2454,2,2,2,2,5,4,4,4,4,4,4,3,4,4,9,0.0,satisfied
112070,Male,Loyal Customer,40,Business travel,Business,1491,3,3,3,3,4,4,4,4,4,4,4,4,4,3,36,11.0,satisfied
112583,Male,disloyal Customer,25,Business travel,Business,602,1,5,1,5,4,1,4,4,5,4,5,5,4,4,50,37.0,neutral or dissatisfied
105279,Female,Loyal Customer,57,Business travel,Business,2765,5,5,5,5,4,5,5,4,4,4,4,5,4,4,0,1.0,satisfied
74663,Female,Loyal Customer,42,Personal Travel,Eco,1438,4,4,4,1,3,4,5,1,1,4,1,5,1,3,0,0.0,neutral or dissatisfied
11551,Male,Loyal Customer,44,Business travel,Business,2596,4,3,4,4,2,5,4,4,4,4,4,5,4,3,0,6.0,satisfied
82279,Female,Loyal Customer,45,Personal Travel,Eco,1481,2,2,2,2,1,3,2,1,1,2,1,4,1,1,0,0.0,neutral or dissatisfied
110875,Female,Loyal Customer,43,Business travel,Business,1956,2,2,4,2,5,5,5,4,4,4,4,4,4,5,6,0.0,satisfied
70868,Female,Loyal Customer,18,Personal Travel,Eco,761,2,4,2,1,5,2,5,5,3,4,5,3,5,5,0,0.0,neutral or dissatisfied
56370,Female,Loyal Customer,31,Personal Travel,Eco,200,3,2,3,4,2,3,2,2,4,1,3,3,4,2,0,0.0,neutral or dissatisfied
29775,Male,Loyal Customer,18,Personal Travel,Business,183,4,4,4,3,1,4,1,1,4,4,5,3,4,1,0,0.0,neutral or dissatisfied
43814,Female,Loyal Customer,40,Business travel,Business,199,2,3,5,3,4,3,3,2,2,3,2,1,2,3,0,0.0,neutral or dissatisfied
104108,Male,Loyal Customer,32,Personal Travel,Eco,297,1,4,2,3,1,2,1,1,5,5,5,3,4,1,20,24.0,neutral or dissatisfied
265,Female,Loyal Customer,49,Business travel,Business,825,3,3,4,3,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
127884,Male,Loyal Customer,46,Business travel,Business,1603,2,2,2,2,3,4,4,4,4,4,4,5,4,5,4,0.0,satisfied
115121,Male,Loyal Customer,68,Business travel,Business,325,0,0,0,1,4,4,4,1,1,1,1,5,1,5,81,76.0,satisfied
115694,Female,disloyal Customer,26,Business travel,Eco,342,1,2,1,3,3,1,3,3,4,4,2,3,3,3,9,0.0,neutral or dissatisfied
15656,Male,Loyal Customer,41,Business travel,Eco Plus,258,3,3,3,3,3,3,3,3,2,3,1,4,3,3,0,0.0,satisfied
66079,Female,Loyal Customer,42,Personal Travel,Eco,1055,4,4,4,2,5,4,5,4,4,4,4,3,4,3,0,0.0,neutral or dissatisfied
4226,Female,Loyal Customer,30,Business travel,Business,1020,2,2,2,2,4,4,4,4,3,4,4,5,4,4,0,3.0,satisfied
32725,Male,Loyal Customer,48,Business travel,Business,101,3,5,5,5,2,4,3,1,1,1,3,2,1,2,0,0.0,neutral or dissatisfied
117802,Female,Loyal Customer,32,Business travel,Business,3758,1,1,1,1,4,4,4,4,3,2,5,4,4,4,0,0.0,satisfied
99953,Female,disloyal Customer,54,Personal Travel,Eco,1986,3,5,3,1,1,3,1,1,4,2,1,2,1,1,41,41.0,neutral or dissatisfied
24966,Male,Loyal Customer,13,Personal Travel,Eco,226,2,3,2,3,2,2,2,2,4,1,1,4,2,2,4,0.0,neutral or dissatisfied
113102,Male,Loyal Customer,21,Personal Travel,Eco,479,3,2,3,4,1,3,1,1,1,2,4,3,4,1,0,0.0,neutral or dissatisfied
110428,Female,Loyal Customer,52,Business travel,Business,387,5,5,3,5,2,1,1,5,5,5,5,2,5,5,24,15.0,satisfied
74307,Male,Loyal Customer,51,Business travel,Business,1928,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
73335,Female,Loyal Customer,29,Business travel,Business,1144,4,4,4,4,4,4,4,4,3,2,5,4,4,4,0,3.0,satisfied
49583,Male,Loyal Customer,39,Business travel,Eco,308,5,2,2,2,5,5,5,5,3,5,1,2,2,5,0,3.0,satisfied
117126,Female,Loyal Customer,58,Personal Travel,Eco,370,5,2,5,3,3,2,3,3,3,5,3,1,3,3,9,0.0,satisfied
93120,Male,Loyal Customer,48,Personal Travel,Business,1066,2,5,1,1,3,4,4,5,5,1,5,5,5,5,8,21.0,neutral or dissatisfied
72828,Male,Loyal Customer,25,Business travel,Business,3048,2,2,2,2,5,5,5,5,4,5,4,3,4,5,0,0.0,satisfied
51935,Male,Loyal Customer,45,Business travel,Business,1889,5,5,5,5,3,3,1,4,4,4,4,4,4,3,0,0.0,satisfied
118997,Male,disloyal Customer,22,Business travel,Eco,479,3,0,4,2,1,4,2,1,3,5,4,3,4,1,22,14.0,neutral or dissatisfied
10310,Female,Loyal Customer,60,Business travel,Business,247,2,2,2,2,3,5,5,4,4,4,4,5,4,5,27,14.0,satisfied
128780,Female,Loyal Customer,40,Business travel,Business,2248,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
57422,Female,Loyal Customer,18,Personal Travel,Eco,403,1,5,4,3,1,4,1,1,5,4,4,3,5,1,18,24.0,neutral or dissatisfied
98847,Male,Loyal Customer,40,Business travel,Business,1482,4,4,3,4,3,4,5,4,4,4,4,5,4,3,5,0.0,satisfied
59138,Male,Loyal Customer,67,Personal Travel,Eco,1744,2,5,2,4,2,2,2,2,5,3,3,4,5,2,0,0.0,neutral or dissatisfied
57240,Female,Loyal Customer,68,Personal Travel,Business,804,4,2,4,3,1,3,3,4,4,4,4,1,4,4,0,0.0,satisfied
10221,Female,Loyal Customer,19,Business travel,Business,2538,1,2,2,2,1,1,1,1,4,5,3,2,3,1,2,3.0,neutral or dissatisfied
120541,Female,Loyal Customer,54,Business travel,Business,2176,2,2,4,2,2,3,5,4,4,4,4,3,4,4,100,124.0,satisfied
121562,Female,Loyal Customer,67,Business travel,Business,2871,2,3,3,3,2,3,2,2,2,3,2,2,2,1,4,0.0,neutral or dissatisfied
44875,Male,disloyal Customer,27,Business travel,Eco,315,2,2,2,2,4,2,4,4,1,3,2,2,1,4,29,27.0,neutral or dissatisfied
129527,Male,Loyal Customer,45,Business travel,Business,2342,4,4,3,4,4,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
33485,Male,Loyal Customer,26,Business travel,Business,2496,1,1,1,1,5,5,5,5,3,4,3,1,1,5,0,0.0,satisfied
128745,Female,disloyal Customer,26,Business travel,Business,2521,3,3,3,4,3,1,1,3,3,4,4,1,4,1,30,84.0,neutral or dissatisfied
20325,Male,disloyal Customer,27,Business travel,Business,323,3,3,3,4,3,5,5,4,4,4,5,5,3,5,163,173.0,neutral or dissatisfied
12665,Male,Loyal Customer,47,Business travel,Eco,721,4,3,3,3,4,4,4,4,3,3,5,5,2,4,0,0.0,satisfied
93453,Male,Loyal Customer,21,Personal Travel,Eco,723,2,2,2,4,4,2,3,4,4,1,4,2,3,4,0,0.0,neutral or dissatisfied
42650,Male,Loyal Customer,40,Personal Travel,Eco,546,2,4,2,5,4,2,4,4,5,3,1,5,3,4,4,0.0,neutral or dissatisfied
113645,Female,Loyal Customer,50,Personal Travel,Eco,226,3,5,3,1,5,4,5,5,5,3,5,5,5,3,19,14.0,neutral or dissatisfied
116786,Female,Loyal Customer,37,Personal Travel,Eco Plus,337,3,5,3,4,2,3,1,2,3,2,4,5,5,2,10,3.0,neutral or dissatisfied
25502,Male,Loyal Customer,48,Business travel,Eco,481,1,5,5,5,2,1,2,2,1,3,3,4,4,2,0,0.0,neutral or dissatisfied
84644,Female,Loyal Customer,51,Personal Travel,Eco Plus,669,3,5,3,2,3,5,4,5,5,3,5,4,5,3,0,0.0,neutral or dissatisfied
29376,Female,Loyal Customer,47,Business travel,Eco,2349,4,4,4,4,3,5,5,4,4,4,4,5,4,2,0,0.0,satisfied
77217,Female,Loyal Customer,43,Business travel,Business,1590,1,1,1,1,4,4,5,4,4,4,4,4,4,3,3,0.0,satisfied
32390,Male,disloyal Customer,23,Business travel,Eco,163,3,0,3,2,1,3,1,1,3,3,3,3,2,1,42,44.0,neutral or dissatisfied
46444,Male,Loyal Customer,52,Personal Travel,Eco,1199,3,3,3,3,2,3,2,2,3,5,4,3,3,2,40,50.0,neutral or dissatisfied
31534,Female,Loyal Customer,67,Personal Travel,Eco,967,4,4,4,3,3,4,4,4,4,4,4,4,4,4,11,7.0,neutral or dissatisfied
79614,Male,disloyal Customer,30,Business travel,Eco,762,1,1,1,4,3,1,3,3,2,5,3,4,4,3,0,0.0,neutral or dissatisfied
11836,Female,Loyal Customer,42,Personal Travel,Eco,1091,3,4,3,3,1,3,4,2,2,3,2,1,2,3,64,48.0,neutral or dissatisfied
93986,Male,Loyal Customer,15,Personal Travel,Eco,1315,2,5,2,1,1,2,5,1,3,4,5,5,4,1,14,0.0,neutral or dissatisfied
45316,Female,Loyal Customer,56,Business travel,Business,461,1,4,4,4,1,4,4,1,1,1,1,3,1,4,0,0.0,neutral or dissatisfied
93182,Female,Loyal Customer,12,Personal Travel,Eco,1243,5,5,5,2,4,5,4,4,5,5,3,3,4,4,10,0.0,satisfied
52159,Male,Loyal Customer,36,Business travel,Business,425,1,1,1,1,3,5,5,5,5,5,5,2,5,3,0,0.0,satisfied
14946,Male,Loyal Customer,40,Business travel,Business,2907,4,4,5,4,4,3,3,5,2,3,3,3,1,3,392,381.0,satisfied
50388,Female,disloyal Customer,40,Business travel,Business,308,4,5,5,3,2,5,2,2,4,5,3,3,3,2,0,0.0,neutral or dissatisfied
72766,Female,Loyal Customer,50,Business travel,Eco,1045,2,5,5,5,4,3,3,2,2,2,2,3,2,2,0,0.0,neutral or dissatisfied
11155,Male,Loyal Customer,36,Personal Travel,Eco,312,1,4,1,2,4,1,5,4,5,5,5,4,4,4,0,0.0,neutral or dissatisfied
89952,Female,Loyal Customer,45,Personal Travel,Eco,1416,2,2,2,3,2,4,3,4,4,2,4,4,4,1,0,31.0,neutral or dissatisfied
97610,Male,Loyal Customer,23,Personal Travel,Eco,442,1,5,2,3,5,2,5,5,3,2,5,4,4,5,9,4.0,neutral or dissatisfied
